SF2SA1DB,HHTYPC,STHHTYC,HHADULEC,NUMKHHEC,RAECURF,INCDECEP,INCDECE,ABSGID,ABSCID,ABSUID,ABSBID,ABSSID,ABSFID,ABSDID,ABSEID,ABSKID,ABSTID,INCSRCHA,INCSRCHB,INCSRCHC,INCSRCHD,INCSRCHE,HSRCCDE,WINDGHH,FDSECQ1,FDSECQ2,LEVEL1,HHC0T14,HH15OV,NUMPERHH,NOATSIHH,ATSI0T14,ATSI18OV,ATSI0T17,ATSI15OV,ABSHID,ABSLFID
4,2,1,2,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,5,1,0,2,2,1,0,1,0,1,INP13B1002389,0
1,4,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,0,1,0,2,2,1,0,0,1,1,INP13B1002390,0
1,4,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,1,1,2,2,1,1,1,1,INP13B1002391,0
1,1,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,5,1,0,1,1,1,0,1,0,1,INP13B1002392,0
1,4,1,1,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,5,0,1,2,1,3,3,2,1,2,1,INP13B1002393,0
1,6,2,5,2,2,99,99,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,1,1,1,2,5,7,7,2,5,2,5,INP13B1002394,0
4,1,5,1,0,2,6,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1002395,0
1,6,1,2,4,1,99,99,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,0,1,3,3,6,1,0,0,1,1,INP13B1002396,0
2,3,1,2,3,1,4,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5,0,1,3,2,5,4,3,1,3,1,INP13B1002397,0
1,4,1,1,3,1,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,3,1,4,4,3,1,3,1,INP13B1002398,0
1,3,1,2,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,0,1,2,2,4,3,2,1,2,1,INP13B1002399,0
1,3,1,3,0,2,6,6,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,2,5,0,1,0,3,3,2,0,2,0,2,INP13B1002400,0
1,4,1,2,2,2,5,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,2,2,4,4,2,2,2,2,INP13B1002401,0
1,3,1,4,3,2,4,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,3,4,7,7,3,4,3,4,INP13B1002402,0
2,2,1,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,1,0,2,2,1,0,1,0,1,INP13B1002403,0
1,6,1,3,5,2,4,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,5,3,8,8,5,3,5,3,INP13B1002404,0
1,6,1,2,2,1,5,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,5,0,1,2,2,4,4,2,2,2,2,INP13B1002405,0
1,2,1,2,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,0,1,0,2,2,1,0,1,0,1,INP13B1002406,0
1,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,1,1,2,2,1,1,1,1,INP13B1002407,0
1,6,2,4,6,2,7,2,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,5,1,5,0,1,5,5,10,10,5,4,6,5,INP13B1002408,0
1,3,1,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,0,1,1,2,3,2,1,1,1,1,INP13B1002409,0
2,4,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,2,1,3,3,2,1,2,1,INP13B1002410,0
4,6,1,3,2,1,7,5,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,2,5,0,1,2,3,5,1,0,1,0,1,INP13B1002411,0
1,4,1,1,1,2,99,99,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,1,5,1,1,1,2,2,1,1,1,1,INP13B1002412,0
1,2,1,2,0,2,5,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,5,0,1,0,2,2,2,0,2,0,2,INP13B1002413,0
1,6,1,3,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,0,1,2,3,5,2,2,0,2,0,INP13B1002414,0
1,6,1,3,0,2,99,99,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,0,3,3,3,0,3,0,3,INP13B1002415,0
1,4,1,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,2,1,3,3,2,1,2,1,INP13B1002416,0
4,1,5,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,1,1,0,1,1,1,0,1,0,1,INP13B1002417,0
1,6,1,4,0,2,6,4,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,1,5,0,1,0,4,4,4,0,4,0,4,INP13B1002418,0
1,2,1,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,0,1,0,2,2,1,0,1,0,1,INP13B1002419,0
1,1,5,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,1,1,0,1,1,1,0,1,0,1,INP13B1002420,0
1,6,2,6,0,2,10,9,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,0,6,6,6,0,6,0,6,INP13B1002421,0
1,6,2,3,4,1,8,5,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,5,0,1,3,4,7,7,3,3,4,4,INP13B1002422,0
1,2,1,2,0,2,3,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,0,2,2,2,0,2,0,2,INP13B1002423,0
1,4,1,1,2,1,4,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,5,1,2,1,3,3,2,1,2,1,INP13B1002424,0
1,4,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,2,1,3,3,2,1,2,1,INP13B1002425,0
1,3,1,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,5,0,1,3,2,5,5,3,2,3,2,INP13B1002426,0
3,1,5,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1002427,0
2,3,1,3,2,1,4,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,1,5,1,1,4,5,4,1,2,2,3,INP13B1002428,0
3,4,1,1,3,1,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,1,2,2,4,3,2,0,3,1,INP13B1002429,0
4,3,1,2,2,1,10,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,1,2,2,4,1,0,1,0,1,INP13B1002430,0
1,6,2,4,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,0,4,4,4,0,4,0,4,INP13B1002431,0
1,6,4,4,0,2,99,99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,5,0,1,0,4,4,3,0,3,0,3,INP13B1002432,0
1,3,1,2,2,2,7,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,5,0,1,2,2,4,3,2,1,2,1,INP13B1002433,0
1,3,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,1,1,1,3,4,4,1,2,2,3,INP13B1002434,0
1,2,1,2,0,2,98,98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,5,0,1,0,2,2,1,0,1,0,1,INP13B1002435,0
1,1,5,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1002436,0
1,6,1,2,4,2,6,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,4,2,6,6,4,2,4,2,INP13B1002437,0
2,6,1,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,1,2,3,3,1,2,1,2,INP13B1002438,0
4,3,1,2,3,1,8,7,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5,0,1,3,2,5,4,3,1,3,1,INP13B1002439,0
2,6,1,3,4,2,6,4,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,1,5,0,1,4,3,7,7,4,3,4,3,INP13B1002440,0
3,1,5,1,0,2,4,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1002441,0
1,1,5,1,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1002442,0
1,6,2,3,1,2,7,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,5,0,1,1,3,4,4,1,3,1,3,INP13B1002443,0
1,6,1,3,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,3,3,6,6,3,3,3,3,INP13B1002444,0
1,1,5,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1002445,0
1,4,1,1,1,2,4,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,0,2,2,2,0,1,1,2,INP13B1002446,0
3,2,1,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,0,2,2,2,0,2,0,2,INP13B1002447,0
1,3,1,2,4,1,3,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,1,5,1,4,2,6,5,4,1,4,1,INP13B1002448,0
1,4,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,5,1,1,1,2,1,1,0,1,0,INP13B1002449,0
1,3,1,2,4,2,4,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,1,5,6,6,1,2,4,5,INP13B1002450,0
1,3,1,2,2,2,7,6,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,2,5,0,1,2,2,4,3,2,1,2,1,INP13B1002451,0
3,3,1,2,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,1,5,0,1,3,2,5,5,3,2,3,2,INP13B1002452,0
2,4,1,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5,0,1,2,1,3,2,2,0,2,0,INP13B1002453,0
2,5,6,3,0,1,8,7,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5,0,1,0,3,3,1,0,1,0,1,INP13B1002454,0
2,4,1,1,2,1,99,99,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,5,0,1,1,2,3,3,1,1,2,2,INP13B1002455,0
1,3,1,4,0,1,99,99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,1,0,4,4,4,0,4,0,4,INP13B1002456,0
3,6,2,4,1,2,7,5,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,1,4,5,5,1,4,1,4,INP13B1002457,0
2,1,5,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,5,1,0,1,1,1,0,1,0,1,INP13B1002458,0
5,6,4,5,0,1,99,99,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5,0,1,0,5,5,1,0,1,0,1,INP13B1002459,0
1,6,1,2,4,1,7,5,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5,0,1,4,2,6,5,4,1,4,1,INP13B1002460,0
5,1,5,1,0,2,8,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1002461,0
1,6,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,5,1,1,2,3,1,1,0,1,0,INP13B1002462,0
2,3,1,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,5,1,2,2,4,4,2,2,2,2,INP13B1002463,0
1,3,1,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,0,1,2,2,4,3,2,1,2,1,INP13B1002464,0
1,4,1,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,2,5,0,1,2,1,3,2,2,0,2,0,INP13B1002465,0
1,3,1,3,0,1,6,5,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5,0,1,0,3,3,2,0,2,0,2,INP13B1002466,0
1,1,5,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,5,1,0,1,1,1,0,1,0,1,INP13B1002467,0
2,6,2,5,2,2,9,6,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,2,5,0,1,2,5,7,6,2,4,2,4,INP13B1002468,0
1,4,1,2,0,2,99,99,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,1,5,0,1,0,2,2,2,0,2,0,2,INP13B1002469,0
1,6,2,4,5,2,9,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,3,6,9,9,3,4,5,6,INP13B1002470,0
1,3,1,2,1,1,3,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5,0,1,1,2,3,2,1,1,1,1,INP13B1002471,0
3,6,1,3,3,2,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,3,3,6,6,3,3,3,3,INP13B1002472,0
1,6,1,2,4,2,98,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,1,5,0,1,4,2,6,6,4,2,4,2,INP13B1002473,0
2,4,1,2,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,0,2,2,2,0,2,0,2,INP13B1002474,0
1,6,3,5,1,2,4,1,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,1,1,1,5,1,0,6,6,6,0,5,1,6,INP13B1002475,0
3,6,1,1,2,1,4,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,5,0,1,1,2,3,3,1,1,2,2,INP13B1002476,0
1,3,1,2,1,2,5,4,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,1,1,1,5,1,0,3,3,3,0,2,1,3,INP13B1002477,0
1,3,1,4,0,1,8,6,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5,0,1,0,4,4,3,0,3,0,3,INP13B1002478,0
2,2,1,2,0,2,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,5,0,1,0,2,2,1,0,1,0,1,INP13B1002479,0
4,4,1,1,3,1,4,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,5,0,1,2,2,4,4,2,1,3,2,INP13B1002480,0
1,1,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1002481,0
1,4,1,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,0,1,3,1,4,3,3,0,3,0,INP13B1002482,0
3,3,1,2,7,2,10,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,5,0,1,7,2,9,8,7,1,7,1,INP13B1002483,0
1,6,1,3,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,3,3,6,6,3,3,3,3,INP13B1002484,0
1,3,1,3,4,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,1,1,1,5,1,4,3,7,7,4,3,4,3,INP13B1002485,0
2,6,1,1,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,0,1,2,1,3,1,1,0,1,0,INP13B1002486,0
2,1,5,1,0,1,8,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1002487,0
1,6,1,2,4,2,99,99,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,5,1,5,0,1,3,3,6,6,3,2,4,3,INP13B1002488,0
1,3,1,2,2,1,5,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,5,1,2,2,4,4,2,2,2,2,INP13B1002489,0
2,1,5,1,0,2,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1002490,0
5,3,1,2,2,1,10,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,1,2,2,4,3,2,1,2,1,INP13B1002491,0
3,3,1,2,3,1,6,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5,0,1,3,2,5,4,3,1,3,1,INP13B1002492,0
1,1,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,5,1,0,1,1,1,0,1,0,1,INP13B1002493,0
1,4,1,1,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,0,1,3,1,4,3,3,0,3,0,INP13B1002494,0
5,2,1,2,0,2,5,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,2,5,0,1,0,2,2,1,0,1,0,1,INP13B1002495,0
2,3,1,2,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,3,2,5,5,3,2,3,2,INP13B1002496,0
1,1,5,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1002497,0
2,4,1,2,0,1,99,99,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5,0,1,0,2,2,1,0,1,0,1,INP13B1002498,0
1,3,1,2,3,1,8,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,1,3,2,5,5,3,2,3,2,INP13B1002499,0
3,2,1,2,0,2,10,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,5,0,1,0,2,2,1,0,1,0,1,INP13B1002500,0
1,1,5,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1002501,0
1,3,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,1,1,1,1,1,2,3,3,1,2,1,2,INP13B1002502,0
1,6,1,2,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,1,1,1,4,5,5,1,2,3,4,INP13B1002503,0
1,4,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,2,1,3,3,2,1,2,1,INP13B1002504,0
1,6,2,2,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,5,1,3,3,6,6,3,2,4,3,INP13B1002505,0
1,3,1,2,1,2,4,3,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,5,2,5,0,1,1,2,3,2,1,1,1,1,INP13B1002506,0
4,4,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,2,1,3,3,2,1,2,1,INP13B1002507,0
2,3,1,2,1,1,7,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,1,1,2,3,2,1,1,1,1,INP13B1002508,0
3,4,1,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,2,1,1,1,1,1,2,1,1,0,1,0,INP13B1002509,0
2,2,1,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,0,1,0,2,2,1,0,1,0,1,INP13B1002510,0
4,3,1,2,1,1,99,99,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,2,1,5,1,0,3,3,2,0,1,1,2,INP13B1002511,0
4,3,1,2,2,1,9,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,1,2,2,4,3,2,1,2,1,INP13B1002512,0
1,6,1,2,2,2,4,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,2,2,4,4,2,2,2,2,INP13B1002513,0
3,1,5,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1002514,0
1,4,1,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,5,0,1,0,3,3,3,0,2,1,3,INP13B1002515,0
1,1,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1002516,0
1,1,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1002517,0
1,6,1,1,2,2,99,99,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,1,5,0,1,1,2,3,3,1,1,2,2,INP13B1002518,0
1,3,1,2,3,2,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,5,0,1,2,3,5,5,2,2,3,3,INP13B1002519,0
1,6,2,4,3,2,6,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,1,5,1,2,5,7,7,2,4,3,5,INP13B1002520,0
1,6,2,3,1,1,99,99,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,0,1,1,3,4,1,1,0,1,0,INP13B1002521,0
3,5,6,2,0,2,99,99,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,2,1,5,1,0,2,2,1,0,1,0,1,INP13B1002522,0
1,1,5,1,0,2,5,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1002523,0
1,3,1,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,1,3,4,4,1,3,1,3,INP13B1002524,0
3,4,1,1,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,2,1,3,3,2,1,2,1,INP13B1002525,0
1,6,1,4,2,2,99,99,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,1,5,1,2,4,6,6,2,4,2,4,INP13B1002526,0
1,6,2,4,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,2,5,0,1,1,4,5,4,1,3,1,3,INP13B1002527,0
1,2,1,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,0,1,0,2,2,1,0,1,0,1,INP13B1002528,0
3,3,1,2,1,2,3,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,2,1,1,1,1,2,3,2,1,1,1,1,INP13B1002529,0
2,4,1,2,1,2,3,2,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,5,1,5,0,1,1,2,3,3,1,2,1,2,INP13B1002530,0
1,1,5,1,0,2,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1002531,0
1,2,1,2,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,1,5,0,1,0,2,2,2,0,2,0,2,INP13B1002532,0
4,3,1,2,2,1,9,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,1,2,2,4,4,2,2,2,2,INP13B1002533,0
1,3,1,2,6,2,99,99,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,6,2,8,8,6,2,6,2,INP13B1002534,0
2,4,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,2,1,3,3,2,1,2,1,INP13B1002535,0
1,6,2,2,2,2,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,1,3,4,4,1,2,2,3,INP13B1002536,0
2,3,1,3,0,1,8,7,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5,0,1,0,3,3,2,0,2,0,2,INP13B1002537,0
1,4,1,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,0,2,2,2,0,2,0,2,INP13B1002538,0
1,3,1,2,5,2,5,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,1,5,2,7,7,5,2,5,2,INP13B1002539,0
1,6,2,2,4,2,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,2,8,0,1,4,2,6,5,4,1,4,1,INP13B1002540,0
2,1,5,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1002541,0
1,1,5,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,INP13B1002542,0
3,1,5,1,0,2,4,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1002543,0
4,4,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,2,1,3,3,2,1,2,1,INP13B1002544,0
1,3,1,2,4,2,5,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,2,5,0,1,4,2,6,4,3,1,3,1,INP13B1002545,0
2,1,5,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1002546,0
1,3,1,2,3,2,99,99,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,2,5,0,1,3,2,5,4,3,1,3,1,INP13B1002547,0
1,6,1,6,3,2,8,4,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,1,1,5,0,1,3,6,9,9,3,6,3,6,INP13B1002548,0
1,1,5,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1002549,0
2,1,5,1,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1002550,0
3,2,1,2,0,2,9,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,5,0,1,0,2,2,2,0,2,0,2,INP13B1002551,0
1,3,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,1,5,0,1,2,2,4,4,2,2,2,2,INP13B1002552,0
1,6,1,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,0,2,2,2,0,2,0,2,INP13B1002553,0
3,1,5,1,0,1,4,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,1,0,1,1,1,0,1,0,1,INP13B1002554,0
1,6,1,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5,0,1,0,2,2,2,0,2,0,2,INP13B1002555,0
